"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Dec 26 11:31:30 GMT 2024","Thu Dec 26 11:31:30 GMT 2024","113","","","","","","Update the book with existing book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Thu Dec 26 11:31:29 GMT 2024","Thu Dec 26 11:31:29 GMT 2024","127","","","","","","Create a book without a title","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Thu Dec 26 11:31:28 GMT 2024","Thu Dec 26 11:31:29 GMT 2024","841","","","","","","Successfully create a new book","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Thu Dec 26 11:31:30 GMT 2024","Thu Dec 26 11:31:30 GMT 2024","127","","","","","","Update a non-existing book ID with a duplicate book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"broken","Thu Dec 26 11:31:29 GMT 2024","Thu Dec 26 11:31:30 GMT 2024","130","","","","","","Update a non-existing book ID","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Thu Dec 26 11:31:29 GMT 2024","Thu Dec 26 11:31:29 GMT 2024","110","","","","","","Create a book with user level credentials","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Thu Dec 26 11:31:29 GMT 2024","Thu Dec 26 11:31:29 GMT 2024","136","","","","","","Create a book with whitespace titles","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Thu Dec 26 11:31:30 GMT 2024","Thu Dec 26 11:31:30 GMT 2024","107","","","","","","Update the book with user level credentials","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Thu Dec 26 11:31:30 GMT 2024","Thu Dec 26 11:31:37 GMT 2024","7155","","","","","","Successfully initiate a product return","As a user
  I want to initiate a product return using the UI
  So that the return is processed by the system"
