"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 10:09:59 GMT 2025","Fri Jan 03 10:09:59 GMT 2025","105","","","","","","Create a book with user level credentials","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 10:09:57 GMT 2025","Fri Jan 03 10:09:57 GMT 2025","128","","","","","","DELETE Non-existent Book","As a user
  I want to delete a book using the API
  So that the book is removed from the system"
"passed","Fri Jan 03 10:10:48 GMT 2025","Fri Jan 03 10:10:53 GMT 2025","4263","","","","","","Successfully initiate a product return","As a user
  I want to initiate a product return using the UI
  So that the return is processed by the system"
"failed","Fri Jan 03 10:09:57 GMT 2025","Fri Jan 03 10:09:58 GMT 2025","178","","","","","","Retrieve all books","As an admin
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"passed","Fri Jan 03 10:09:59 GMT 2025","Fri Jan 03 10:09:59 GMT 2025","207","","","","","","Update the book with user level credentials","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 10:09:59 GMT 2025","Fri Jan 03 10:10:00 GMT 2025","155","","","","","","Update a book with an author name containing not only letters(when numbers and symbols are also there)","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 10:10:53 GMT 2025","Fri Jan 03 10:10:59 GMT 2025","6036","","","","","","Add a single product to the wishlist","As a user,
    I want to add products to my wishlist 
    so I can review them later."
"passed","Fri Jan 03 10:10:05 GMT 2025","Fri Jan 03 10:10:13 GMT 2025","7989","","","","","","User comments on a blog post and replies to their comment","As a user
  I want to view, comment, and reply on a blog post
  So that I can engage with the content and community"
"failed","Fri Jan 03 10:10:00 GMT 2025","Fri Jan 03 10:10:00 GMT 2025","143","","","","","","Update a book with book title containing leading and trailing whitespaces but an existing book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 10:09:59 GMT 2025","Fri Jan 03 10:09:59 GMT 2025","161","","","","","","Successfully update an existing book","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 10:10:00 GMT 2025","Fri Jan 03 10:10:05 GMT 2025","4725","","","","","","User tries to add an ""Out of Stock"" product to the cart from the product list page","As a user  
  I want to be prevented from adding out-of-stock products to the cart  
  So that I do not mistakenly purchase unavailable items"
"passed","Fri Jan 03 10:10:23 GMT 2025","Fri Jan 03 10:10:45 GMT 2025","22542","","","","","","Successfully checkout a cart","As a user
  I want to complete the checkout process
  So that I can purchase items in my cart"
"failed","Fri Jan 03 10:09:58 GMT 2025","Fri Jan 03 10:09:59 GMT 2025","100","","","","","","Create a book with numbers in the author field","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 10:09:58 GMT 2025","Fri Jan 03 10:09:58 GMT 2025","95","","","","","","Create a book without a title","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 10:09:56 GMT 2025","Fri Jan 03 10:09:57 GMT 2025","759","","","","","","DELETE Happy Path","As a user
  I want to delete a book using the API
  So that the book is removed from the system"
"passed","Fri Jan 03 10:09:58 GMT 2025","Fri Jan 03 10:09:58 GMT 2025","99","","","","","","Insert the same book multiple times","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 10:10:00 GMT 2025","Fri Jan 03 10:10:00 GMT 2025","124","","","","","","Non-logged-in user access","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 10:10:00 GMT 2025","Fri Jan 03 10:10:00 GMT 2025","136","","","","","","Update a book with an empty author name","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 10:09:58 GMT 2025","Fri Jan 03 10:09:58 GMT 2025","111","","","","","","Retrieve a specific book by ID","As an admin
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"failed","Fri Jan 03 10:09:58 GMT 2025","Fri Jan 03 10:09:58 GMT 2025","86","","","","","","Retrieve a book by ID","As a user
  I want to retrieve books using the API
  So that I can view details of a specific book"
"failed","Fri Jan 03 10:09:58 GMT 2025","Fri Jan 03 10:09:58 GMT 2025","103","","","","","","Create a book without an author","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 10:10:13 GMT 2025","Fri Jan 03 10:10:23 GMT 2025","10043","","","","","","Add a product to the cart and verify in the shopping cart","I want to add a product to the cart,
  Verify the product is displayed in the shopping cart,
  And navigate back to the homepage,
  So that I can confirm the cart and navigation functionality work as expected."
"passed","Fri Jan 03 10:09:58 GMT 2025","Fri Jan 03 10:09:58 GMT 2025","119","","","","","","Retrieve a non-existent book by ID","As an admin
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"passed","Fri Jan 03 10:10:45 GMT 2025","Fri Jan 03 10:10:48 GMT 2025","2938","","","","","","Successful registration with dynamic email","As a new user
  I want to register an account
  So that I can log in and use the platform"
"failed","Fri Jan 03 10:09:57 GMT 2025","Fri Jan 03 10:09:57 GMT 2025","103","","","","","","DELETE by Non-logged-in User","As a user
  I want to delete a book using the API
  So that the book is removed from the system"
"passed","Fri Jan 03 10:09:59 GMT 2025","Fri Jan 03 10:09:59 GMT 2025","181","","","","","","Update a non-existing book ID","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 10:09:59 GMT 2025","Fri Jan 03 10:09:59 GMT 2025","23","","","","","","Attempt to create a book without being logged in","As a guest user
  I should not be able to create a new book using the API
  So that only authorized users can create books"
"failed","Fri Jan 03 10:09:57 GMT 2025","Fri Jan 03 10:09:57 GMT 2025","131","","","","","","DELETE by User","As a user
  I want to delete a book using the API
  So that the book is removed from the system"
"passed","Fri Jan 03 10:09:59 GMT 2025","Fri Jan 03 10:09:59 GMT 2025","122","","","","","","Update a book with existing book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 10:09:59 GMT 2025","Fri Jan 03 10:09:59 GMT 2025","144","","","","","","Update a non-existing book ID with a duplicate book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 10:09:58 GMT 2025","Fri Jan 03 10:09:58 GMT 2025","110","","","","","","Successfully create a new book","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 10:09:58 GMT 2025","Fri Jan 03 10:09:58 GMT 2025","101","","","","","","Create a book with whitespace titles","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
