"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 16:39:26 GMT 2025","Fri Jan 03 16:39:49 GMT 2025","22721","","","","","","Add a product to the cart and verify in the shopping cart","I want to add a product to the cart,
  Verify the product is displayed in the shopping cart,
  And navigate back to the homepage,
  So that I can confirm the cart and navigation functionality work as expected."
"passed","Fri Jan 03 16:38:47 GMT 2025","Fri Jan 03 16:38:47 GMT 2025","34","","","","","","DELETE by Non-logged-in User","As a user
  I want to delete a book using the API
  So that I can test access control for deletion"
"failed","Fri Jan 03 16:38:48 GMT 2025","Fri Jan 03 16:38:48 GMT 2025","91","","","","","","Create a book with numbers in the author field","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 16:38:49 GMT 2025","Fri Jan 03 16:38:49 GMT 2025","121","","","","","","Update a book with existing book title","As a user 
    I want to update a book using API
    So that the updated book is stored in the system"
"passed","Fri Jan 03 16:38:48 GMT 2025","Fri Jan 03 16:38:48 GMT 2025","150","","","","","","Successfully create a new book","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 16:38:49 GMT 2025","Fri Jan 03 16:38:50 GMT 2025","121","","","","","","Non-logged-in user access","As a guest user
    I should not be able to update a book using the API
    So that only authorized users can update books"
"passed","Fri Jan 03 16:40:21 GMT 2025","Fri Jan 03 16:40:23 GMT 2025","1765","","","","","","Successful registration with dynamic email","As a new user
  I want to register an account
  So that I can log in and use the platform"
"passed","Fri Jan 03 16:38:48 GMT 2025","Fri Jan 03 16:38:48 GMT 2025","130","","","","","","Retrieve a non-existent book by ID","As an admin
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"passed","Fri Jan 03 16:40:23 GMT 2025","Fri Jan 03 16:40:41 GMT 2025","17348","","","","","","Successfully initiate a product return","As a user
  I want to initiate a product return using the UI
  So that the return is processed by the system"
"failed","Fri Jan 03 16:38:49 GMT 2025","Fri Jan 03 16:38:49 GMT 2025","135","","","","","","Update a book with an empty author name","As a user 
    I want to update a book using API
    So that the updated book is stored in the system"
"failed","Fri Jan 03 16:38:49 GMT 2025","Fri Jan 03 16:38:49 GMT 2025","158","","","","","","Update a book with an author name containing not only letters(when numbers and symbols are also there)","As a user 
    I want to update a book using API
    So that the updated book is stored in the system"
"failed","Fri Jan 03 16:38:50 GMT 2025","Fri Jan 03 16:38:53 GMT 2025","3119","","","","","","User tries to add an ""Out of Stock"" product to the cart from the product list page","As a user  
  I want to be prevented from adding out-of-stock products to the cart  
  So that I do not mistakenly purchase unavailable items"
"passed","Fri Jan 03 16:38:48 GMT 2025","Fri Jan 03 16:38:49 GMT 2025","103","","","","","","Create a book with user level credentials","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 16:38:48 GMT 2025","Fri Jan 03 16:38:48 GMT 2025","125","","","","","","Retrieve a book by ID","As a user
  I want to retrieve books using the API
  So that I can view details of a specific book"
"passed","Fri Jan 03 16:40:41 GMT 2025","Fri Jan 03 16:40:49 GMT 2025","8793","","","","","","Add a single product to the wishlist","As a user,
    I want to add products to my wishlist 
    so I can review them later."
"failed","Fri Jan 03 16:38:49 GMT 2025","Fri Jan 03 16:38:49 GMT 2025","119","","","","","","Update a non-existing book ID with a duplicate book title","As a user 
    I want to update a book using API
    So that the updated book is stored in the system"
"failed","Fri Jan 03 16:38:48 GMT 2025","Fri Jan 03 16:38:48 GMT 2025","84","","","","","","Create a book without an author","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 16:38:47 GMT 2025","Fri Jan 03 16:38:47 GMT 2025","118","","","","","","DELETE by User","As a user
  I want to delete a book using the API
  So that I can test access control for deletion"
"failed","Fri Jan 03 16:38:47 GMT 2025","Fri Jan 03 16:38:47 GMT 2025","112","","","","","","DELETE Non-existent Book","As an admin
  I want to delete a book using the API
  So that the book is removed from the system"
"passed","Fri Jan 03 16:38:49 GMT 2025","Fri Jan 03 16:38:49 GMT 2025","175","","","","","","Update a non-existing book ID","As a user 
    I want to update a book using API
    So that the updated book is stored in the system"
