"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 18:15:41 GMT 2025","Fri Jan 03 18:15:41 GMT 2025","138","","","","","","Retrieve a non-existent book by ID","As an admin
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"passed","Fri Jan 03 18:17:04 GMT 2025","Fri Jan 03 18:17:13 GMT 2025","8747","","","","","","Add a single product to the wishlist","As a user,
    I want to add products to my wishlist 
    so I can review them later."
"passed","Fri Jan 03 18:15:41 GMT 2025","Fri Jan 03 18:15:41 GMT 2025","118","","","","","","Retrieve a specific book by ID","As an admin
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"passed","Fri Jan 03 18:15:41 GMT 2025","Fri Jan 03 18:15:41 GMT 2025","30","","","","","","DELETE by Non-logged-in User","As a user
  I want to delete a book using the API
  So that I can test access control for deletion"
"failed","Fri Jan 03 18:15:42 GMT 2025","Fri Jan 03 18:15:42 GMT 2025","99","","","","","","Create a book with numbers in the author field","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 18:15:42 GMT 2025","Fri Jan 03 18:15:42 GMT 2025","20","","","","","","Attempt to create a book without being logged in","As a guest user
  I should not be able to create a new book using the API
  So that only authorized users can create books"
"passed","Fri Jan 03 18:16:13 GMT 2025","Fri Jan 03 18:16:45 GMT 2025","32717","","","","","","Successfully checkout a cart","As a user
  I want to complete the checkout process
  So that I can purchase items in my cart"
"passed","Fri Jan 03 18:15:43 GMT 2025","Fri Jan 03 18:15:43 GMT 2025","86","","","","","","Update the book with user level credentials","As a user
    I should not be able to update a book using the API
    So that only authorized users can update books"
"failed","Fri Jan 03 18:15:41 GMT 2025","Fri Jan 03 18:15:41 GMT 2025","89","","","","","","Retrieve a book by ID","As a user
  I want to retrieve books using the API
  So that I can view details of a specific book"
"passed","Fri Jan 03 18:15:42 GMT 2025","Fri Jan 03 18:15:42 GMT 2025","123","","","","","","Update a book with existing book title","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"failed","Fri Jan 03 18:15:43 GMT 2025","Fri Jan 03 18:15:43 GMT 2025","183","","","","","","Update a book with an empty author name","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"passed","Fri Jan 03 18:15:42 GMT 2025","Fri Jan 03 18:15:42 GMT 2025","91","","","","","","Create a book with user level credentials","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 18:15:41 GMT 2025","Fri Jan 03 18:15:41 GMT 2025","97","","","","","","Create a book with whitespace titles","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 18:15:41 GMT 2025","Fri Jan 03 18:15:42 GMT 2025","105","","","","","","Insert the same book multiple times","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 18:15:42 GMT 2025","Fri Jan 03 18:15:42 GMT 2025","136","","","","","","Successfully update an existing book","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"passed","Fri Jan 03 18:15:41 GMT 2025","Fri Jan 03 18:15:41 GMT 2025","129","","","","","","Successfully create a new book","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 18:15:42 GMT 2025","Fri Jan 03 18:15:42 GMT 2025","126","","","","","","Update a non-existing book ID with a duplicate book title","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
