"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 03 05:16:03 GMT 2025","Fri Jan 03 05:16:04 GMT 2025","156","","","","","","Update a book with an author name containing not only letters(when numbers and symbols are also there)","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 05:16:38 GMT 2025","Fri Jan 03 05:16:40 GMT 2025","2139","","","","","","Successful registration with dynamic email","As a new user
  I want to register an account
  So that I can log in and use the platform"
"failed","Fri Jan 03 05:16:04 GMT 2025","Fri Jan 03 05:16:04 GMT 2025","153","","","","","","Update a book with book title containing leading and trailing whitespaces but an existing book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 05:16:02 GMT 2025","Fri Jan 03 05:16:02 GMT 2025","93","","","","","","Insert the same book multiple times","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 05:16:04 GMT 2025","Fri Jan 03 05:16:04 GMT 2025","144","","","","","","Update a book with an empty author name","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 05:16:03 GMT 2025","Fri Jan 03 05:16:03 GMT 2025","37","","","","","","Attempt to create a book without being logged in","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 05:16:02 GMT 2025","Fri Jan 03 05:16:02 GMT 2025","90","","","","","","Retrieve a book by ID as a user","As a user
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"failed","Fri Jan 03 05:16:03 GMT 2025","Fri Jan 03 05:16:03 GMT 2025","163","","","","","","Update a non-existing book ID with a duplicate book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 05:16:03 GMT 2025","Fri Jan 03 05:16:03 GMT 2025","148","","","","","","Update a non-existing book ID","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 05:16:02 GMT 2025","Fri Jan 03 05:16:02 GMT 2025","86","","","","","","Create a book without an author","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 05:16:03 GMT 2025","Fri Jan 03 05:16:03 GMT 2025","141","","","","","","Successfully update an existing book","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 05:16:08 GMT 2025","Fri Jan 03 05:16:17 GMT 2025","9086","","","","","","Add a product to the cart and verify in the shopping cart","I want to add a product to the cart,
  Verify the product is displayed in the shopping cart,
  And navigate back to the homepage,
  So that I can confirm the cart and navigation functionality work as expected."
"passed","Fri Jan 03 05:16:40 GMT 2025","Fri Jan 03 05:16:43 GMT 2025","3142","","","","","","Successfully initiate a product return","As a user
  I want to initiate a product return using the UI
  So that the return is processed by the system"
"passed","Fri Jan 03 05:16:43 GMT 2025","Fri Jan 03 05:16:48 GMT 2025","4484","","","","","","Add a single product to the wishlist","As a user,
    I want to add products to my wishlist 
    so I can review them later."
"passed","Fri Jan 03 05:16:02 GMT 2025","Fri Jan 03 05:16:02 GMT 2025","106","","","","","","Retrieve a non-existent book by ID","As a user
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"failed","Fri Jan 03 05:16:04 GMT 2025","Fri Jan 03 05:16:04 GMT 2025","213","","","","","","Non-logged-in user access","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 05:16:01 GMT 2025","Fri Jan 03 05:16:02 GMT 2025","865","","","","","","Retrieve all books","As a user
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"passed","Fri Jan 03 05:16:03 GMT 2025","Fri Jan 03 05:16:03 GMT 2025","131","","","","","","Update a book with existing book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 05:16:02 GMT 2025","Fri Jan 03 05:16:02 GMT 2025","150","","","","","","Retrieve a specific book by ID","As a user
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"failed","Fri Jan 03 05:16:02 GMT 2025","Fri Jan 03 05:16:03 GMT 2025","104","","","","","","Create a book with numbers in the author field","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 05:16:03 GMT 2025","Fri Jan 03 05:16:03 GMT 2025","221","","","","","","Update the book with user level credentials","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 05:16:02 GMT 2025","Fri Jan 03 05:16:02 GMT 2025","97","","","","","","Create a book without a title","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 05:16:04 GMT 2025","Fri Jan 03 05:16:08 GMT 2025","3833","","","","","","User tries to add an ""Out of Stock"" product to the cart from the product list page",""
"passed","Fri Jan 03 05:16:17 GMT 2025","Fri Jan 03 05:16:38 GMT 2025","21144","","","","","","Successfully checkout a cart","As a user
  I want to complete the checkout process
  So that I can purchase items in my cart"
"passed","Fri Jan 03 05:16:02 GMT 2025","Fri Jan 03 05:16:02 GMT 2025","88","","","","","","Create a book with user level credentials","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 05:16:02 GMT 2025","Fri Jan 03 05:16:02 GMT 2025","109","","","","","","Create a book with whitespace titles","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 05:16:02 GMT 2025","Fri Jan 03 05:16:02 GMT 2025","121","","","","","","Successfully create a new book","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
