"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 25 16:44:39 GMT 2024","Wed Dec 25 16:44:39 GMT 2024","125","","","","","","Create a book with whitespace titles","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Wed Dec 25 16:44:39 GMT 2024","Wed Dec 25 16:44:39 GMT 2024","89","","","","","","Update a non-existing book ID with a duplicate book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Wed Dec 25 16:44:39 GMT 2024","Wed Dec 25 16:44:39 GMT 2024","111","","","","","","Create a book with user level credentials","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"broken","Wed Dec 25 16:44:39 GMT 2024","Wed Dec 25 16:44:39 GMT 2024","127","","","","","","Update a non-existing book ID","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Wed Dec 25 16:44:39 GMT 2024","Wed Dec 25 16:44:39 GMT 2024","90","","","","","","Update the book with user level credentials","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Wed Dec 25 16:44:38 GMT 2024","Wed Dec 25 16:44:39 GMT 2024","753","","","","","","Successfully create a new book","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Wed Dec 25 16:44:39 GMT 2024","Wed Dec 25 16:44:39 GMT 2024","108","","","","","","Update the book with existing book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Wed Dec 25 16:44:39 GMT 2024","Wed Dec 25 16:44:46 GMT 2024","6936","","","","","","Successfully initiate a product return","As a user
  I want to initiate a product return using the UI
  So that the return is processed by the system"
"failed","Wed Dec 25 16:44:39 GMT 2024","Wed Dec 25 16:44:39 GMT 2024","121","","","","","","Create a book without a title","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
