"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 02:38:27 GMT 2025","Fri Jan 03 02:38:30 GMT 2025","2511","","","","","","Successfully initiate a product return","As a user
  I want to initiate a product return using the UI
  So that the return is processed by the system"
"passed","Fri Jan 03 02:37:53 GMT 2025","Fri Jan 03 02:37:53 GMT 2025","41","","","","","","Attempt to create a book without being logged in","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 02:38:05 GMT 2025","Fri Jan 03 02:38:26 GMT 2025","20292","","","","","","Successfully checkout a cart","As a user
  I want to complete the checkout process
  So that I can purchase items in my cart"
"failed","Fri Jan 03 02:37:53 GMT 2025","Fri Jan 03 02:37:53 GMT 2025","98","","","","","","Create a book with numbers in the author field","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 02:37:53 GMT 2025","Fri Jan 03 02:37:53 GMT 2025","181","","","","","","Update the book with user level credentials","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 02:37:53 GMT 2025","Fri Jan 03 02:37:53 GMT 2025","130","","","","","","Update a non-existing book ID","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 02:37:53 GMT 2025","Fri Jan 03 02:37:53 GMT 2025","114","","","","","","Update a non-existing book ID with a duplicate book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 02:37:53 GMT 2025","Fri Jan 03 02:37:53 GMT 2025","85","","","","","","Create a book without an author","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 02:37:54 GMT 2025","Fri Jan 03 02:37:54 GMT 2025","158","","","","","","Update a book with book title containing leading and trailing whitespaces but an existing book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 02:37:52 GMT 2025","Fri Jan 03 02:37:52 GMT 2025","86","","","","","","Create a book with user level credentials","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 02:37:52 GMT 2025","Fri Jan 03 02:37:52 GMT 2025","132","","","","","","Successfully create a new book","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 02:37:57 GMT 2025","Fri Jan 03 02:38:05 GMT 2025","8002","","","","","","Add a product to the cart and verify in the shopping cart","I want to add a product to the cart,
  Verify the product is displayed in the shopping cart,
  And navigate back to the homepage,
  So that I can confirm the cart and navigation functionality work as expected."
"failed","Fri Jan 03 02:37:54 GMT 2025","Fri Jan 03 02:37:54 GMT 2025","128","","","","","","Non-logged-in user access","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 02:37:52 GMT 2025","Fri Jan 03 02:37:52 GMT 2025","101","","","","","","Retrieve a non-existent book by ID","As a user
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"failed","Fri Jan 03 02:37:52 GMT 2025","Fri Jan 03 02:37:52 GMT 2025","109","","","","","","Retrieve a book by ID as a user","As a user
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"passed","Fri Jan 03 02:37:52 GMT 2025","Fri Jan 03 02:37:52 GMT 2025","126","","","","","","Retrieve a specific book by ID","As a user
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"passed","Fri Jan 03 02:38:30 GMT 2025","Fri Jan 03 02:38:34 GMT 2025","3638","","","","","","Add a single product to the wishlist","As a user,
    I want to add products to my wishlist 
    so I can review them later."
"failed","Fri Jan 03 02:37:53 GMT 2025","Fri Jan 03 02:37:54 GMT 2025","114","","","","","","Update a book with an author name containing not only letters(when numbers and symbols are also there)","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"failed","Fri Jan 03 02:37:52 GMT 2025","Fri Jan 03 02:37:52 GMT 2025","120","","","","","","Create a book without a title","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 02:37:52 GMT 2025","Fri Jan 03 02:37:52 GMT 2025","103","","","","","","Create a book with whitespace titles","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 02:37:53 GMT 2025","Fri Jan 03 02:37:53 GMT 2025","123","","","","","","Update a book with existing book title","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 02:37:51 GMT 2025","Fri Jan 03 02:37:52 GMT 2025","748","","","","","","Retrieve all books","As a user
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"failed","Fri Jan 03 02:37:54 GMT 2025","Fri Jan 03 02:37:57 GMT 2025","3516","","","","","","User tries to add an ""Out of Stock"" product to the cart from the product list page",""
"passed","Fri Jan 03 02:37:52 GMT 2025","Fri Jan 03 02:37:53 GMT 2025","104","","","","","","Insert the same book multiple times","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 02:37:54 GMT 2025","Fri Jan 03 02:37:54 GMT 2025","124","","","","","","Update a book with an empty author name","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 02:37:53 GMT 2025","Fri Jan 03 02:37:53 GMT 2025","134","","","","","","Successfully update an existing book","As a user 
I want to update a book using API
So that the updated book is stored in the system"
"passed","Fri Jan 03 02:38:26 GMT 2025","Fri Jan 03 02:38:27 GMT 2025","1607","","","","","","Successful registration with dynamic email","As a new user
  I want to register an account
  So that I can log in and use the platform"
