"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 03 17:44:50 GMT 2025","Fri Jan 03 17:44:50 GMT 2025","93","","","","","","Retrieve a book by ID","As a user
  I want to retrieve books using the API
  So that I can view details of a specific book"
"passed","Fri Jan 03 17:44:50 GMT 2025","Fri Jan 03 17:44:50 GMT 2025","117","","","","","","Retrieve a non-existent book by ID","As an admin
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"passed","Fri Jan 03 17:44:49 GMT 2025","Fri Jan 03 17:44:49 GMT 2025","178","","","","","","Retrieve all books","As an admin
  I want to retrieve books using the API
  So that I can view details of all books or a specific book"
"failed","Fri Jan 03 17:44:52 GMT 2025","Fri Jan 03 17:44:52 GMT 2025","124","","","","","","Non-logged-in user access","As a guest user
    I should not be able to update a book using the API
    So that only authorized users can update books"
"passed","Fri Jan 03 17:44:50 GMT 2025","Fri Jan 03 17:44:50 GMT 2025","18","","","","","","Attempt to create a book without being logged in","As a guest user
  I should not be able to create a new book using the API
  So that only authorized users can create books"
"passed","Fri Jan 03 17:44:50 GMT 2025","Fri Jan 03 17:44:50 GMT 2025","106","","","","","","Insert the same book multiple times","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 17:44:49 GMT 2025","Fri Jan 03 17:44:49 GMT 2025","101","","","","","","DELETE Non-existent Book","As an admin
  I want to delete a book using the API
  So that the book is removed from the system"
"failed","Fri Jan 03 17:44:50 GMT 2025","Fri Jan 03 17:44:50 GMT 2025","93","","","","","","Create a book with numbers in the author field","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 17:44:49 GMT 2025","Fri Jan 03 17:44:49 GMT 2025","101","","","","","","DELETE by User","As a user
  I want to delete a book using the API
  So that I can test access control for deletion"
"failed","Fri Jan 03 17:44:51 GMT 2025","Fri Jan 03 17:44:51 GMT 2025","205","","","","","","Update a book with an author name containing not only letters(when numbers and symbols are also there)","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"failed","Fri Jan 03 17:44:51 GMT 2025","Fri Jan 03 17:44:52 GMT 2025","189","","","","","","Update a book with an empty author name","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"failed","Fri Jan 03 17:44:50 GMT 2025","Fri Jan 03 17:44:50 GMT 2025","108","","","","","","Create a book without a title","As an admin
  I want to create a new book using the API
  So that the book is stored in the system"
"failed","Fri Jan 03 17:44:48 GMT 2025","Fri Jan 03 17:44:49 GMT 2025","722","","","","","","DELETE Happy Path","As an admin
  I want to delete a book using the API
  So that the book is removed from the system"
"passed","Fri Jan 03 17:45:51 GMT 2025","Fri Jan 03 17:45:53 GMT 2025","1587","","","","","","Successful registration with dynamic email","As a new user
  I want to register an account
  So that I can log in and use the platform"
"passed","Fri Jan 03 17:44:50 GMT 2025","Fri Jan 03 17:44:50 GMT 2025","88","","","","","","Create a book with user level credentials","As a user
  I want to create a new book using the API
  So that the book is stored in the system"
"passed","Fri Jan 03 17:44:59 GMT 2025","Fri Jan 03 17:45:22 GMT 2025","22692","","","","","","Add a product to the cart and verify in the shopping cart","I want to add a product to the cart,
  Verify the product is displayed in the shopping cart,
  And navigate back to the homepage,
  So that I can confirm the cart and navigation functionality work as expected."
"passed","Fri Jan 03 17:45:22 GMT 2025","Fri Jan 03 17:45:51 GMT 2025","29323","","","","","","Successfully checkout a cart","As a user
  I want to complete the checkout process
  So that I can purchase items in my cart"
"passed","Fri Jan 03 17:45:53 GMT 2025","Fri Jan 03 17:46:10 GMT 2025","17395","","","","","","Successfully initiate a product return","As a user
  I want to initiate a product return using the UI
  So that the return is processed by the system"
"passed","Fri Jan 03 17:44:49 GMT 2025","Fri Jan 03 17:44:49 GMT 2025","31","","","","","","DELETE by Non-logged-in User","As a user
  I want to delete a book using the API
  So that I can test access control for deletion"
"failed","Fri Jan 03 17:44:51 GMT 2025","Fri Jan 03 17:44:51 GMT 2025","251","","","","","","Update a non-existing book ID with a duplicate book title","As an admin 
    I want to update a book using API
    So that the updated book is stored in the system"
"passed","Fri Jan 03 17:44:56 GMT 2025","Fri Jan 03 17:44:59 GMT 2025","3530","","","","","","User comments on a blog post and replies to their comment","As a user
  I want to view, comment, and reply on a blog post
  So that I can engage with the content and community"
